sid	Smiles
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165722	CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
103165722	CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
103165728	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
103165728	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
103165736	CCCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165736	CCCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165737	CN(C)CCC1=CNC2=C1C=C(C=C2)OC
103165737	CN(C)CCC1=CNC2=C1C=C(C=C2)OC
103165737	CN(C)CCC1=CNC2=C1C=C(C=C2)OC
103165737	CN(C)CCC1=CNC2=C1C=C(C=C2)OC
103165737	CN(C)CCC1=CNC2=C1C=C(C=C2)OC
103165737	CN(C)CCC1=CNC2=C1C=C(C=C2)OC
103165741	CN(C)CC1CCCC2=C1C3=C(N2)C=CC(=C3)OC
103165741	CN(C)CC1CCCC2=C1C3=C(N2)C=CC(=C3)OC
103165741	CN(C)CC1CCCC2=C1C3=C(N2)C=CC(=C3)OC
103165742	CN(C)CCC1=C2CCCCN2C3=C1C=C(C=C3)OC
103165750	C1CN(CCN1CC2=CNC3=C2C=CC=N3)C4=CC=C(C=C4)Cl
103165751	CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N
103165751	CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165765	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
103165766	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
103165766	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
