	Standard Value	Smiles	Standard Activity
1762	447.0	CN1C2=C(C(=O)N(C1=O)C)N3C=C(N(C3=N2)CCCCN4CCN(CC4)C5=CC=C(C=C5)Cl)C6=CC=CC=C6	1
1763	510.0	CC1=C(C(=CC=C1)N2CCN(CC2)CCCCN3C(=CN4C3=NC5=C4C(=O)N(C(=O)N5C)C)C)C	1
1764	839.0	CN1C2=C(C(=O)N(C1=O)C)N3C=CC(=O)N(C3=N2)CCCCCN4CCN(CC4)C5=CC=C(C=C5)Cl	1
1765	1591.0	CN1C2=C(C(=O)N(C1=O)C)N3C=CN(C3=N2)CCCCCN4CCN(CC4)C5=CC=C(C=C5)Cl	1
1766	1456.0	CC1=CN2C3=C(N=C2N1CCCCN4CCN(CC4)C5=CC=C(C=C5)Cl)N(C(=O)N(C3=O)C)C	1
1767	837.0	CC1=CN2C3=C(N=C2N1CCCCCN4CCN(CC4)C5=CC=C(C=C5)Cl)N(C(=O)N(C3=O)C)C	1
1768	45.0	CN1C2=C(C(=O)N(C1=O)C)N3C=C(N(C3=N2)CCCCCN4CCN(CC4)C5=CC=C(C=C5)Cl)C6=CC=CC=C6	1
1769	405.0	CC1=CN2C3=C(N=C2N1CCCCCN4CCN(CC4)C5=CC(=C(C=C5)Cl)Cl)N(C(=O)N(C3=O)C)C	1
1770	86.0	CN1C2=C(C(=O)N(C1=O)C)N3C=CC(=O)N(C3=N2)CCCCN4CCN(CC4)C5=CC=C(C=C5)Cl	1
1771	100.0	CN(C)CCN1C2=C(C=C(C=C2)S(=O)(=O)NC3=CC=CC4=CC=CC=C43)SC1=O	1
1772	0.4	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=CC=CC5=C4C=CN5S(=O)(=O)C6=CC=CC=C6	1
1773	45.0	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=CC=CC5=C4C=CN5CC6=CC=CC=C6F	1
1774	140.0	C1CN(CCC1C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4)CCCCOC5=CC6=C(CCC(=O)N6)C=C5	1
1775	52.0	C1CC(=O)NC2=C1C=CC(=C2)OCCCCNCCC3=CN(C4=CC=CC=C43)S(=O)(=O)C5=CC=CC=C5	1
1776	23.0	C1CN(CCN1CCCOC2=CC=CC=C2C(=O)N)C3=CC=CC4=C3C=CN4CC5=CC=CC=C5F	1
1777	83.0	C1CN(CCN1CCCOC2=CC=CC=C2C(=O)N)C3=CC=CC4=C3C=CN4CC5=CC=C(C=C5)F	1
1778	2.3	C1CC(=O)NC2=C1C=CC(=C2)OCCCN3CCN(CC3)C4=CC=CC5=C4C=CN5S(=O)(=O)C6=CC=CC=C6	1
1779	11.0	CC(C)OC1=CC=CC=C1OCCCCN2CCN(CC2)C3=CC=CC4=C3C=CN4S(=O)(=O)C5=CC=CC=C5	1
1780	16.0	C1CN(CCN1CCCCOC2=CC=CC=C2)C3=CC=CC4=C3C=CN4S(=O)(=O)C5=CC=CC=C5	1
1781	100.0	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=CC=CC5=C4C=CN5CC6=CC=C(C=C6)F	1
1782	3.8	C1CN(CCN1CCCOC2=CC3=C(C=C2)C=CO3)C4=CC=CC5=C4C=CN5S(=O)(=O)C6=CC=CC=C6	1
1783	2.8	C1CN(CCN1CCCCOC2=CC=CC=C2C(=O)N)C3=CC=CC4=C3C=CN4S(=O)(=O)C5=CC=CC=C5	1
1784	1.7	CC(C)OC1=CC=CC=C1OCCCN2CCN(CC2)C3=CC=CC4=C3C=CN4S(=O)(=O)C5=CC=CC=C5	1
1785	490.0	C1CN(CCC1C2=CN(C3=CC=CC=C32)CC4=CC=CC=C4)CCCOC5=CC=CC=C5C(=O)N	1
1786	33.0	C1CN(CC=C1C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4)CCCOC5=CC=CC=C5C(=O)N	1
1787	9.9	C1CN(CCN1CCCOC2=CC=CC=C2C(=O)N)C3=CC=CC4=C3C=CN4CC5=CC(=CC=C5)F	1
1788	12.6	C1CN(CCN1CCCOC2=CC=CC=C2C(=O)N)C3=CC=CC4=C3C=CN4CC5=CC(=CC=C5)Cl	1
1789	7.6	C1CN(CCN1CCCOC2=CC=CC=C2)C3=CC=CC4=C3C=CN4S(=O)(=O)C5=CC=CC=C5	1
1790	5.4	C1CN(CCN1CCCOC2=CC=C(C=C2)F)C3=CC=CC4=C3C=CN4S(=O)(=O)C5=CC=CC=C5	1
1791	20.0	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=CC=CC5=C4C=CN5CC6=CC(=CC=C6)F	1
1792	62.0	C1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=CC=CC=C32)CCNCCCOC4=CC=CC=C4C(=O)N	1
1793	24.0	C1CN(CCN1CCCOC2=CC=CC=C2C(=O)N)C3=CC=CC4=C3C=CN4CC5=CC=CC=C5	1
1794	6.9	C1CN(CCN1CCCCOC2=CC=C(C=C2)F)C3=CC=CC4=C3C=CN4S(=O)(=O)C5=CC=CC=C5	1
1795	150.0	C1CC(=O)NC2=C1C=CC(=C2)OCCCCNCCC3=CN(C4=CC=CC=C43)CC5=CC=CC=C5	1
1796	13.0	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=CC=CC5=C4C=CN5CC6=CC=CC=C6	1
1797	7.3	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=CC=CC5=C4C=CN5CC6=CC(=CC=C6)Cl	1
1798	590.0	C1CN(CC=C1C2=CN(C3=CC=CC=C32)CC4=CC=CC=C4)CCCOC5=CC=CC=C5C(=O)N	1
1799	22.0	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCC(=CC3)C4=CN(C5=CC=CC=C54)CC6=CC=CC=C6	1
1800	52.0	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCC(=CC3)C4=CN(C5=CC=CC=C54)S(=O)(=O)C6=CC=CC=C6	1
1801	150.0	C1CN(CCC1C2=CN(C3=CC=CC=C32)CC4=CC=CC=C4)CCCCOC5=CC6=C(CCC(=O)N6)C=C5	1
1802	57.0	C1CN(CCC1C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4)CCCOC5=CC=CC=C5C(=O)N	1
1803	680.0	C1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)CCNCCCOC4=CC=CC=C4C(=O)N	1
1804	376.0	C1CCN(CC1)C(=O)[C@@H]2CCCN2C(=O)CCCCN3CCN(CC3)C4=CC=CC=C4C5=CC=CC=C5	1
1805	603.0	CC(C)C1=CC=CC=C1N2CCN(CC2)CCCCCCC(=O)N3CCC[C@H]3C(=O)N4CCCCC4	1
1806	282.0	CSC1=CC=CC=C1N2CCN(CC2)CCCCCC(=O)N3CC4=CC=CC=C4C[C@H]3C(=O)N	1
1807	594.0	C1CN(CCN1CCCCC(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)N)C4=CC=CC=C4C5=CC=CC=C5	1
1808	119.0	CCS(=O)(=O)C1=NC(=C(S1)N2CCC3=CC=CC=C3C2)S(=O)(=O)C4=CC=C(C=C4)Cl	1
1809	670.0	C1=CC=C2C(=C1)C(=CN2)C3(C4=C(C=CC(=C4)Cl)NC3=O)C5=CNC6=CC=CC=C65	1
1810	13330.0	C1=CC=C2C(=C1)N(C3=CC=CC=C3S2(=O)=O)CC4=C(C=C(C=C4)Cl)F	0
1811	1174.0	CC1=CC=C(C=C1)S(=O)(=O)C2=C(SC(=N2)N3CCC4=CC=CC=C4C3)Cl	1
1812	5826.0	C1C=C2C=CC=CC2=C(N1S(=O)(=O)C3=CC=C(C=C3)F)C4=CNC5=CC=CC=C54	1
1813	3104.0	C1=CC=C(C=C1)S(=O)(=O)N2C=CC3=CC=CC=C3C2C4=CNC5=CC=CC=C54	1
1814	16550.0	CN(C1=CC(=CC=C1)Cl)C(=O)C2=CN(C(=O)C3=CC=CC=C32)C4=CC(=CC=C4)OC	0
1815	5676.0	C1CN(CCC1C(=O)N)C2=C3C=C(C=CC3=NC=C2S(=O)(=O)C4=CC=CC=C4)Cl	1
1816	11980.0	C1=CC=C2C(=C1)C=CC=C2CN3C=CC(=N3)NS(=O)(=O)C4=CC=C(S4)Br	0
1817	2945.0	CC1=C(N(C(=C1S(=O)(=O)C2=CC=C(C=C2)Cl)N)CCOC)C	1
1818	11360.0	CC1=C(C=C(C=C1)Cl)N(C)C(=O)C2=CN(C(=O)C3=CC=CC=C32)C4=C(C=C(C=C4)F)F	0
1819	15610.0	C1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C3=CC=CC=C32)O)SC4=CC=CC5=C4N=CC=C5	0
1820	9669.0	C1CCC2(C(C1)C3=C(O2)C4=CC=CC=C4C(=C3)NS(=O)(=O)C5=CC=CC=C5)N6CCOCC6	1
1821	6401.0	C1=CC=C(C=C1)C2=CC(=NC3=C2C(=C(S3)S(=O)(=O)C4=CC=CC=C4)N)C5=CC=CC=C5	1
1822	1574.0	CC1=CC=C(C=C1)NC2=C3C=C(C=CC3=NC=C2S(=O)(=O)C4=CC=CC=C4)Cl	1
1823	6505.0	CC1=CC=C(C=C1)S(=O)(=O)C2=CN=C3C=CC(=CC3=C2SCC4=CC=C(C=C4)Cl)F	1
1824	12730.0	C1CC2C3=C(C1)C4=C(N3CCN2CC5=CC=CC=C5)C=CC(=C4)Br	0
1825	3213.0	CC1=CC=C(C=C1)S(=O)(=O)N/N=C/2\CCCC3=C2NC4=C3C=C(C=C4)Cl	1
1826	5805.0	C1=CC=C2C(=C1)C=CN=C2C3=CC=CC=C3NS(=O)(=O)C4=CC=C(C=C4)Cl	1
1827	19810.0	C1CCC2=C(C1)C=CC=C2NS(=O)(=O)C3=CC=C(S3)C4=NNC(=O)C=C4	0
1828	7886.0	C1=CC=C2C(=C1)C(=CC(=C2O)SC3=CC=CC4=C3N=CC=C4)NS(=O)(=O)C5=CC=C(C=C5)F	1
1829	1321.0	COC1=CC=CC=C1N2CCN(CC2)CCCCCC(=O)NCC3=CC=CC=C3C4=CC=CC=C4Cl	1
1830	1517.0	COC1=CC=CC=C1N2CCN(CC2)CCCCC(=O)NCC3=CC=CC=C3C4=CC=CC=C4Cl	1
1831	26.0	CN1CCC2=C(CC1)C=C(C=C2)N3C(=O)CSC34C5=CC=CC=C5NC4=O	1
1832	2.3	COC1=C(C=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)I)N3CCNCC3	1
1833	99.0	C1CNCC=C1C2=CN(C3=C2C=C(C=C3)F)C(=O)C4=CC=CC=C4	1
1834	0.4	C1COC2=C(C1N3CCNCC3)C=CC(=C2)S(=O)(=O)C4=CC=CC=C4	1
1835	0.2	CNC[C@@H]1COC2=C(O1)C=C(C=C2)S(=O)(=O)C3=CC=CC=C3	1
1836	3.8	C1CNCCC1C2=CC=C(C3=CC=CC=C23)S(=O)(=O)C4=CC=CC=C4	1
1837	59.0	C1CC(C2=C(C1)C=C(C=C2)S(=O)(=O)C3=CC=CC=C3)CCC(=N)N	1
1838	1.6	CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC4=C(C(=C3)N5CCN(CC5)C)OCC4	1
1839	0.25	CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24	1
1840	32.0	C1CC2=C(CNC1)C=C(C=C2)NS(=O)(=O)C3=CSC(=C3C4=CC=CC=C4)C(F)(F)F	1
1841	1.7	CN(C)[C@H]1CCC2=C(C=CC(=C2C1)OC)S(=O)(=O)NC3=C(C=CC(=C3)Cl)OC	1
1842	10.0	C1CNCC=C1C2=CN(C3=C2C=C(C=C3)F)CC4=CC=CC=C4	1
1843	1.2	CN(C)CCC1=CN(C2=C1C=CS2)S(=O)(=O)C3=CC=CC=C3	1
1844	0.04	C1CN(CC2=C1C(=CC=C2)N3CCNCC3)S(=O)(=O)C4=C(C(=CC=C4)Cl)Cl	1
1845	1.0	C1CNCCC1C2=CCOC3=C2C=C(C=C3)NS(=O)(=O)C4=CC=CC=C4	1
1846	4.0	CC(C1=C(C(=CC(=C1)Cl)OC)OC)NC2=C(C=CC(=C2)N3CCNCC3)S(=O)(=O)C	1
1847	1.8	C1[C@H](N2C3=C(C4=C2C(=CC=C4)O1)C(=CC=C3)OCCN)C5=CC=CC=C5	1
1848	10.0	C1CN=C(N1)N/N=C/C2=C(NC3=CC=CC=C32)C4=CC=C(C=C4)Cl	1
1849	1.3	CN(C)CCCOC1=CC2=C(NN=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43	1
1850	0.5	CN1CCN(CC1)C2=CC=CC3=C2NC=C3S(=O)(=O)C4=CC=CC=C4	1
1851	20.0	C1CCN(C1)CCOC2=CC=CC3=C2NC=C3S(=O)(=O)C4=CC=CC(=C4)F	1
1852	0.53	CC1=NC2=C(N1S(=O)(=O)C3=CC=CC=C3)C=CC=C2N4CCNCC4	1
1853	1.0	CC1=CN=C2C(=CC(=CC2=C1OC3=CC=CC=C3)OC)N4CCNCC4	1
1854	0.9	COC1=CC=CC2=C1N(C(=O)C=C2)CC3=CC(=CC(=C3)OC)N4CCNCC4	1
1855	0.2	C1CN(CCN1)C2=C3C(=CC=C2)N(C(=O)CO3)CC4=CC=CC=C4	1
1856	0.3	C1CN(CCN1)C2=CC=CC3=C2OC4=C(C=C(C=C4)F)N(C3=O)CC5=CC(=CC=C5)C(F)(F)F	1
1857	1.0	CN1CCC(CC1)C2=CN(C3=C2C=CC(=C3)OS(=O)(=O)C4=C(C=CC=C4F)F)C	1
1858	11.0	CC1=CC(=CC(=C1)S(=O)(=O)C2=CC3=C(C=C2)C=CN=C3N4CCNCC4)C	1
1859	1.2	CC1=NC2=C(C(=NN2C(=N1)N3CCNCC3)SC)S(=O)(=O)C4=CC=CC=C4	1
1860	0.3	C1CN(CCN1)C2=CC=CC3=C2NC(=O)N3CC4=CC=CC=C4	1
1861	14.0	CC(C1=CC=CC=C1Cl)NC2=CC3=C(CCNCC3)C=C2	1
1862	118.0	C1CNCC=C1C2=CN(C3=C2C=C(C=C3)F)C(=O)NC4=CC=CC=C4	1
1863	0.2	C1CN(CCN1)C2=CC=CC3=C2NC(=C3)S(=O)(=O)C4=C(C(=CC=C4)Cl)Cl	1
1864	5.7	C1CNCC=C1N2C3=CC=CC=C3N(C2=O)S(=O)(=O)C4=CC5=CC=CC=C5C=C4	1
1865	1.2	CC1=CC(=C(C=C1)OC)S(=O)(=O)NC2=CC(=C3C(=C2)C=CO3)OC4CCNCC4	1
1866	0.93	CN1CCCC1CC2=CNC3=C2C=C(C=C3)OC4CCCCC4	1
1867	9.0	C1CC2=C(C=C(C=C2)OCC3=CC=CC=C3)O[C@H]1CNCCCO	1
1868	627.0	CN1CC(C2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OC)OC)C6=CC=CC=C6	1
1869	38.0	C1CNCC2=C1OC3=C2C=C(C=C3)S(=O)(=O)C4=CC=C(C=C4)Cl	1
1870	1320.0	[C-]#[N+]C1=CC=C(C=C1)S(=O)(=O)C2=CC3=C(C=C2)OC4=C3CNCC4	1
1871	0.58	C1CNCC2=C1OC3=C2C=C(C=C3)S(=O)(=O)N4C=CC5=CC=CC=C54	1
1872	24.0	C1CNCC2=C1OC3=C2C=C(C=C3Cl)CC4=CC=CC=C4	1
1873	5.7	CC(C1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC=C4)O	1
1874	1110.0	CN(C)C(=O)C1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC=C4	1
1875	1.9	COC1=CC(=CC2=C1OC3=C2CNCC3)SC4=CC=CC=C4	1
1876	44.0	C1CNCC2=C1OC3=C2C=C(C=C3F)S(=O)(=O)C4=CC=C(C=C4)F	1
1877	0.88	C1CNCC2=C1OC3=C2C=C(C=C3OC(F)(F)F)S(=O)(=O)C4=CC=CC=C4	1
1878	0.33	C1CNCC2=C1OC3=C2C=C(C=C3OC(F)F)S(=O)(=O)C4=CC=CC=C4	1
1879	0.05	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC(=CC=C4)Cl	1
1880	1.3	CC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC(=CC(=C4)F)F	1
1881	0.23	CC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC5=C(C=C4)SC=C5	1
1882	106.0	C1CNCC2=C1OC3=C2C=C(C=C3N4C=NC=N4)S(=O)(=O)C5=CC=CC=C5	1
1883	60.0	CN1C=CC(=N1)C2=CC(=CC3=C2OC4=C3CNCC4)S(=O)(=O)C5=CC=CC=C5	1
1884	47.0	C1CNCC2=C1OC3=C2C=C(C=C3N4CCOCC4)S(=O)(=O)C5=CC=CC=C5	1
1885	0.4	CN1C=C(C2=CC=CC=C21)S(=O)(=O)C3=CC(=C4C(=C3)C5=C(O4)CCNC5)C#N	1
1886	8.8	C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC=C(C=C4)Cl)C#N	1
1887	11.0	CN1C=C(C=N1)C2=CC(=CC3=C2OC4=C3CNCC4)S(=O)(=O)C5=CC=CC=C5	1
1888	50.0	C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC(=CC(=C4)F)F)C#N	1
1889	18.0	C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC=C(C=C4)F)C#N	1
1890	4.2	C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC=CC=C4)C#N	1
1891	1.1	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)C4=CC=CC=C4	1
1892	0.59	COC1=CC(=CC2=C1OC3=C2CC(CC3)O)S(=O)(=O)C4=CC=CC=C4	1
1893	0.39	CC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC=C4F	1
1894	0.28	CC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC(=CC=C4)Cl	1
1895	64.0	C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC=CC=C4)CN5C=CN=C5	1
1896	0.11	CCOC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC=C4	1
1897	307.0	C1CNCC2=C1OC3=C2C=C(C=C3C(=O)N)S(=O)(=O)C4=CC=CC=C4	1
1898	4.5	C1CNCC2=C1OC3=C2C=C(C=C3C4=CC=NN4)S(=O)(=O)C5=CC=CC=C5	1
1899	1.5	CC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=C(C=C4)F	1
1900	2.1	C1CNCC2=C1OC3=C2C=C(C=C3C(F)(F)F)S(=O)(=O)C4=CC=CC=C4	1
1901	1.9	C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC(=CC=C4)Cl)C#N	1
1902	0.23	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC(=CC(=C4)Cl)Cl	1
1903	1.1	CC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=C(C=C4)Cl	1
1904	1.2	CC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC(=CC(=C4)Cl)Cl	1
1905	0.32	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC(=C4)C(C(F)(F)F)O	1
1906	2.2	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=C(C=C4)C5CCOC5	1
1907	0.28	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=C(C=C4)Cl	1
1908	0.75	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=C(C=C4)F	1
1909	8.6	C[C@@H](C1=CC=C(C=C1)S(=O)(=O)C2=CC3=C(C(=C2)OC)OC4=C3CNCC4)O	1
1910	9.5	CC(=O)N1CCC2=C(C1)C3=C(O2)C(=CC(=C3)S(=O)(=O)C4=CC=CC=C4)Cl	1
1911	0.49	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=C(C=C4)C(F)(F)F	1
1912	0.4	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=C(C=C4)OC(F)F	1
1913	507.0	CC(C)(COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC=C4)O	1
1914	7.7	CC(COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC=C4)O	1
1915	55.0	CC(C)(C1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC=C4)O	1
1916	0.22	CC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC(=C4)C(F)(F)F	1
1917	0.3	CC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC(=C4)OC(F)F	1
1918	1.6	C1CNCC2=C1OC3=C2C=C(C=C3OCCO)S(=O)(=O)C4=CC=CC=C4	1
1919	0.27	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CSC=C4	1
1920	2.0	CC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC(=C(C=C4)F)F	1
1921	0.5	CC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC(=C4)F	1
1922	0.16	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC5=C(C=C4)SC=C5	1
1923	0.1	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CSC5=CC=CC=C54	1
1924	0.33	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC(=CC(=C4)F)F	1
1925	0.2	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC(=C4)F	1
1926	0.13	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC(=C4)C(F)(F)F	1
1927	0.19	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC(=C4)OC(F)(F)F	1
1928	1.7	CC(CN1CCC2=C(C1)C3=C(O2)C(=CC(=C3)S(=O)(=O)C4=CC=CC=C4)Cl)O	1
1929	3.4	CC(CO)N1CCC2=C(C1)C3=C(O2)C(=CC(=C3)S(=O)(=O)C4=CC=CC=C4)Cl	1
1930	1.9	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F	1
1931	45.0	CN(C)C(=O)CN1CCC2=C(C1)C3=C(O2)C(=CC(=C3)S(=O)(=O)C4=CC=CC=C4)Cl	1
1932	1.6	COCCN1CCC2=C(C1)C3=C(O2)C(=CC(=C3)S(=O)(=O)C4=CC=CC=C4)Cl	1
1933	76.0	C1CN(CC2=C1OC3=C2C=C(C=C3Cl)S(=O)(=O)C4=CC=CC=C4)C5COC5	1
1934	3.3	C1CNCC2=C1OC3=C2C=C(C=C3Cl)S(=O)(=O)C4=CC=CC(=C4)C(C(F)(F)F)O	1
1935	0.26	C1CNCC2=C1OC3=C2C=C(C=C3Cl)S(=O)(=O)C4=CSC5=CC=CC=C54	1
1936	0.55	C1CNCC2=C1OC3=C2C=C(C=C3Cl)S(=O)(=O)C4=CC5=C(C=C4)SC=C5	1
1937	1.0	CN1CCC2=C(C1)C3=C(O2)C(=CC(=C3)S(=O)(=O)C4=CC=CC=C4)Cl	1
1938	1.2	CCN1CCC2=C(C1)C3=C(O2)C(=CC(=C3)S(=O)(=O)C4=CC=CC=C4)Cl	1
1939	7.6	C1CNCC2=C1OC3=C2C=C(C=C3Cl)S(=O)(=O)C4=CC=C(C=C4)C(C(F)(F)F)O	1
1940	0.77	C1CNCC2=C1OC3=C2C=C(C=C3Cl)S(=O)(=O)C4=CC=CC=C4Cl	1
1941	19.0	C1CN(CC2=C1OC3=C2C=C(C=C3Cl)S(=O)(=O)C4=CC=CC=C4)CCC(F)(F)F	1
1942	123.0	C1CN(CC2=C1OC3=C2C=C(C=C3Cl)S(=O)(=O)C4=CC=CC=C4)C5=CN=CC=C5	1
1943	1.7	C1CC2=C(CC1O)C3=C(O2)C(=CC(=C3)S(=O)(=O)C4=CC=CC=C4)Cl	1
1944	0.8	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC5=C(COC5)C=C4	1
1945	7.5	CC(C1=CC=CC=C1)C2=CC3=C(C(=C2)Cl)OC4=C3CNCC4	1
1946	4.9	COC1=CC(=CC2=C1OC3=C2CNCC3)CC4=CC=CC=C4	1
1947	0.74	CC(C)(C1=CC=C(C=C1)S(=O)(=O)C2=CC3=C(C(=C2)OC)OC4=C3CNCC4)O	1
1948	0.35	CC(C)(C1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(C(=C2)OC)OC4=C3CNCC4)O	1
1949	0.17	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CS4	1
1950	0.69	C[C@H](C1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(C(=C2)OC)OC4=C3CNCC4)O	1
1951	0.69	C[C@@H](C1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(C(=C2)OC)OC4=C3CNCC4)O	1
1952	1.5	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC=C4CO	1
1953	0.11	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC=CC(=C4)OC(F)F	1
1954	0.6	CC(C1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(C(=C2)OC)OC4=C3CNCC4)O	1
1955	25.0	CC(C)(C1=CC=CC=C1S(=O)(=O)C2=CC3=C(C(=C2)Cl)OC4=C3CNCC4)O	1
1956	0.66	CC(=C)C1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(C(=C2)Cl)OC4=C3CNCC4	1
1957	0.48	COC1=CC(=CC2=C1OC3=C2CNCC3)S(=O)(=O)C4=CC5=C(COCC5)C=C4	1
1958	2.7	C[C@H](C1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(C(=C2)Cl)OC4=C3CNCC4)O	1
1959	16.0	C[C@@H](C1=CC=C(C=C1)S(=O)(=O)C2=CC3=C(C(=C2)Cl)OC4=C3CNCC4)O	1
1960	3.1	C[C@H](C1=CC=C(C=C1)S(=O)(=O)C2=CC3=C(C(=C2)Cl)OC4=C3CNCC4)O	1
1961	37.0	CN1C2=C(C=C(C=C2)S(=O)(=O)C3=CC4=C(C(=C3)Cl)OC5=C4CNCC5)C=N1	1
1962	2.3	C1CNCC2=C1OC3=C2C=C(C=C3Cl)S(=O)(=O)C4=CC(=CC(=C4)F)Cl	1
1963	10.0	C1COC1C2=CC=C(C=C2)S(=O)(=O)C3=CC4=C(C(=C3)Cl)OC5=C4CNCC5	1
1964	14.0	COCC1=CC=C(C=C1)S(=O)(=O)C2=CC3=C(C(=C2)Cl)OC4=C3CNCC4	1
1965	5.4	C1CNCC2=C1OC3=C2C=C(C=C3Cl)S(=O)(=O)C4=CC=CC=C4CO	1
1966	1.2	COC1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(C(=C2)Cl)OC4=C3CNCC4	1
1967	2.5	C1CNCC2=C1OC3=C2C=C(C=C3Cl)S(=O)(=O)C4=CC5=C(COCC5)C=C4	1
1968	0.79	CC(C)(C1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(C(=C2)Cl)OC4=C3CNCC4)O	1
1969	1.3	CC(C)(C1=CC=C(C=C1)S(=O)(=O)C2=CC3=C(C(=C2)Cl)OC4=C3CNCC4)O	1
